City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,le port,-20.9373,55.2919,30.98,78,24,0.4,RE,1706698060
365,minatitlan,17.9833,-94.5167,14.93,87,28,1.63,MX,1706698060
366,gaspe,48.8334,-64.4819,-12.05,84,0,1.03,CA,1706698060
367,cuito,-12.3833,16.9333,23.88,62,75,2.53,AO,1706698061
368,akureyri,65.6835,-18.0878,-4.04,63,20,0.0,IS,1706698061
369,acapulco de juarez,16.8634,-99.8901,23.69,84,83,1.76,MX,1706698061
370,taghazout,30.5426,-9.7112,25.43,27,100,5.56,MA,1706698061
371,santa cruz de barahona,18.2085,-71.1008,22.22,86,24,1.83,DO,1706698061
372,dolores,-36.3132,-57.6792,26.36,39,69,2.83,AR,1706698062
373,tazacorte,28.629,-17.9293,22.86,28,0,3.6,ES,1706698062
374,fort mcmurray,56.7268,-111.381,4.73,60,0,7.2,CA,1706698062
375,cockburn town,21.4612,-71.1419,23.28,59,18,2.2,TC,1706697823
376,simenqian,27.4872,110.8861,11.87,98,100,0.98,CN,1706698063
377,weno,7.4515,151.8468,27.97,74,100,4.63,FM,1706697777
378,valjevo,44.2751,19.8982,3.77,37,0,1.87,RS,1706698063
379,cadale,2.7603,46.3222,28.59,68,60,7.02,SO,1706698063
380,marka,1.7159,44.7717,30.15,60,90,7.2,SO,1706698064
381,'ali al gharbi,32.4633,46.6864,20.84,25,1,5.75,IQ,1706698064
382,ust-nera,64.5667,143.2,-27.28,99,100,1.96,RU,1706697749
383,tual,-5.6667,132.75,28.45,80,81,6.88,ID,1706697772
384,impfondo,1.6381,18.0667,39.47,15,100,1.84,CG,1706698064
385,amurzet,47.6967,131.0981,-27.17,94,71,2.55,RU,1706698065
386,laguna,38.421,-121.4238,16.16,87,0,2.57,US,1706698065
387,launceston,-41.45,147.1667,20.8,45,100,5.66,AU,1706698065
388,mount pleasant,32.7941,-79.8626,8.88,93,100,0.0,US,1706698065
389,codrington,-38.2667,141.9667,14.86,86,12,3.77,AU,1706698065
390,lushun,38.8,121.2667,-7.88,56,73,11.56,CN,1706698066
391,galveston,29.3669,-94.9669,11.98,84,0,2.06,US,1706698066
392,kotel'nikovo,47.6317,43.1461,-0.05,91,86,1.85,RU,1706698066
393,klyuchi,52.2667,79.1667,-7.85,88,95,3.54,RU,1706698066
394,tyukhtet,56.5389,89.3011,-18.0,97,91,2.29,RU,1706698067
395,lerwick,60.1545,-1.1494,8.0,88,100,19.62,GB,1706698067
396,dunedin,-45.8742,170.5036,14.33,84,64,1.34,NZ,1706698060
397,vila velha,-20.3297,-40.2925,23.3,94,0,3.09,BR,1706698067
398,howrah,22.5892,88.3103,25.0,73,75,2.57,IN,1706698067
399,achacachi,-16.05,-68.6833,7.79,85,100,1.42,BO,1706698068
400,ust'-ilimsk,58.0006,102.6619,-25.31,95,27,0.89,RU,1706698068
401,thornton,39.868,-104.9719,6.84,45,0,2.06,US,1706697840
402,kayangel,8.0823,134.7173,27.45,84,15,8.97,PW,1706698068
403,namibe,-15.1961,12.1522,28.32,67,6,4.53,AO,1706698068
404,tshabong,-26.05,22.45,30.01,41,97,6.91,BW,1706698069
405,tanvald,50.7374,15.3059,4.83,85,88,1.79,CZ,1706698069
406,shingu,33.7333,135.9833,12.37,96,98,1.03,JP,1706697785
407,colares,38.7992,-9.4469,15.74,82,0,6.71,PT,1706698069
408,nguigmi,14.2495,13.1092,25.36,20,18,8.69,NE,1706698069
409,bellegarde-sur-valserine,46.1079,5.8242,9.39,59,94,0.33,FR,1706698070
410,aur,8.1499,171.1687,26.1,86,100,8.7,MH,1706698070
411,ceerigaabo,10.6162,47.368,24.4,25,61,2.77,SO,1706698070
412,wainwright,52.839,-110.8572,-3.0,87,42,0.63,CA,1706698071
413,bel ombre,-4.6167,55.4167,31.91,66,20,5.66,SC,1706698071
414,pionerskiy,54.9508,20.2275,5.91,95,100,9.44,RU,1706698071
415,kudahuvadhoo,2.6708,72.8944,27.63,75,65,4.69,MV,1706698071
416,skagen,57.7209,10.5839,4.8,86,79,12.95,DK,1706698071
417,ujae,8.9322,165.7642,27.07,78,100,10.02,MH,1706698072
418,rock springs,41.5875,-109.2029,-3.31,92,100,2.06,US,1706697969
419,filadelfia,39.9523,-75.1638,2.81,90,100,3.6,US,1706697957
420,kapuskasing,49.4169,-82.4331,1.05,86,100,5.14,CA,1706697750
421,kragero,58.8693,9.4149,4.14,83,87,8.83,NO,1706698073
422,gadzhiyevo,69.2551,33.3362,-1.45,82,100,11.86,RU,1706698073
423,mitu,1.1983,-70.1733,23.37,90,100,0.42,CO,1706698073
424,burang,30.25,81.1667,-4.97,53,23,4.96,CN,1706698074
425,ivolginsk,51.7492,107.2837,-25.78,70,23,2.0,RU,1706698074
426,canutama,-6.5339,-64.3831,24.36,94,96,1.13,BR,1706698074
427,midvagur,62.0511,-7.1939,5.46,87,100,10.29,FO,1706697759
428,izluchinsk,60.9794,76.9242,-13.89,94,100,5.62,RU,1706698074
429,greenland,43.0362,-70.8328,-2.3,86,100,0.0,US,1706698075
430,kailua-kona,19.6406,-155.9956,23.98,91,75,4.63,US,1706697475
431,greenville,35.6127,-77.3663,4.52,94,100,0.0,US,1706697499
432,massa marittima,43.049,10.8928,13.64,76,63,1.32,IT,1706698075
433,siwa oasis,29.2041,25.5195,13.92,39,7,9.09,EG,1706698075
434,kununurra,-15.7667,128.7333,30.99,79,98,3.6,AU,1706697748
435,kingston,17.997,-76.7936,23.53,86,20,4.63,JM,1706697912
436,saint-philippe,-21.3585,55.7679,28.77,79,26,6.05,RE,1706698076
437,santona,43.4439,-3.4576,14.17,61,77,1.18,ES,1706698076
438,itaituba,-4.2761,-55.9836,24.15,98,100,0.4,BR,1706698077
439,tokar,18.4254,37.729,24.8,55,84,6.65,SD,1706698077
440,taulaga,-11.0553,-171.0883,29.44,68,89,1.96,AS,1706698077
441,eyl,7.9803,49.8164,28.81,49,23,7.59,SO,1706698077
442,verkhnevilyuysk,63.4453,120.3167,-32.6,100,99,1.41,RU,1706698077
443,bodmin,50.4715,-4.7243,9.49,93,75,5.66,GB,1706698078
444,donggang,28.9365,114.2259,13.69,96,94,0.71,CN,1706698078
445,nushki,29.5542,66.0215,14.78,28,4,4.49,PK,1706698078
446,dhuusamarreeb,5.535,46.3861,33.83,20,99,6.52,SO,1706698078
447,antsiranana,-12.2787,49.2917,32.42,62,40,5.14,MG,1706698078
448,grande prairie,55.1667,-118.8027,-6.9,93,0,2.06,CA,1706698079
449,hotan,37.0997,79.9269,0.38,51,100,3.2,CN,1706698079
450,phan rang-thap cham,11.5667,108.9833,23.98,86,42,3.89,VN,1706697978
451,porto novo,6.4965,2.6036,29.9,43,44,1.94,BJ,1706697765
452,malanje,-9.5402,16.341,19.51,98,100,1.87,AO,1706698079
453,hanford,36.3275,-119.6457,14.05,89,0,1.54,US,1706697878
454,kerikeri,-35.2268,173.9474,19.39,85,9,2.85,NZ,1706698080
455,indore,22.7179,75.8333,24.1,46,40,2.57,IN,1706697931
456,kayenta,36.7278,-110.2546,4.03,64,0,1.12,US,1706698080
457,choele choel,-39.2667,-65.6833,26.72,20,1,4.77,AR,1706698081
458,taltal,-25.4,-70.4833,19.51,87,52,1.47,CL,1706697620
459,altamira,-3.2033,-52.2064,25.05,100,75,0.51,BR,1706698081
460,monywa,22.1167,95.1333,25.59,39,62,1.85,MM,1706698082
461,viedma,-40.8135,-62.9967,24.71,54,67,3.27,AR,1706698082
462,ilovlya,49.3033,43.9796,-0.3,92,58,0.99,RU,1706698082
463,krokek,58.6667,16.4,2.92,87,40,5.66,SE,1706698082
464,lugus,5.7036,120.8203,27.23,84,97,3.76,PH,1706698083
465,el nido,11.1858,119.3956,26.86,79,69,7.74,PH,1706698083
466,qashyr,53.0675,76.1036,-8.6,96,94,2.99,KZ,1706698083
467,gora,51.6664,16.5349,8.99,82,97,5.84,PL,1706698083
468,yatou,37.15,122.3833,0.66,76,100,7.99,CN,1706698084
469,korsakov,46.6328,142.7813,-10.09,94,100,4.84,RU,1706698084
470,kimbe,-5.5502,150.1429,26.31,90,83,0.77,PG,1706698084
471,kharp,66.8014,65.8081,-18.91,100,100,0.81,RU,1706698084
472,dubbo,-32.25,148.6167,30.07,19,3,4.63,AU,1706698085
473,umluj,25.0213,37.2685,20.03,49,0,7.21,SA,1706698085
474,saint-francois,46.4154,3.9054,11.47,92,100,1.03,FR,1706698085
475,tarare,45.8976,4.4327,8.22,88,97,0.89,FR,1706698085
476,darwin,-12.4611,130.8418,29.47,84,40,4.63,AU,1706697662
477,labasa,-16.4167,179.3833,25.92,94,100,1.87,FJ,1706698086
478,huancayo,-12.0667,-75.2333,9.8,89,100,0.81,PE,1706698086
479,salinopolis,-0.6136,-47.3561,26.96,86,72,4.52,BR,1706698086
480,egilsstadir,65.2653,-14.3948,-4.05,86,0,2.06,IS,1706697751
481,aswan,24.0934,32.907,16.61,25,0,4.12,EG,1706698087
482,zayed city,24.3768,54.589,30.08,30,0,3.6,AE,1706698087
483,zlatoust,55.1711,59.6508,-6.12,91,100,2.24,RU,1706698087
484,byron bay,-28.65,153.6167,23.12,79,6,4.4,AU,1706698087
485,trinidad,-14.8333,-64.9,23.99,94,40,0.0,BO,1706698088
486,newport,51.5877,-2.9984,8.16,85,97,6.61,GB,1706698088
487,thinadhoo,0.5333,72.9333,28.06,76,48,4.08,MV,1706698088
488,chelno-vershiny,54.4333,51.1,-4.74,93,65,3.86,RU,1706698089
489,pangoa,-12.1167,-73.0,20.76,99,100,1.12,PE,1706698089
490,gagliano del capo,39.8442,18.3695,12.36,50,20,10.29,IT,1706698089
491,kismayo,-0.3582,42.5454,29.66,64,99,6.99,SO,1706698089
492,merizo village,13.2658,144.6691,26.31,82,30,10.17,GU,1706698090
493,pierre,44.3683,-100.351,3.51,87,0,4.12,US,1706698090
494,hilo,19.7297,-155.09,23.49,98,100,7.72,US,1706698090
495,tabora,-5.0167,32.8,22.66,73,100,0.95,TZ,1706698090
496,al majaridah,19.1236,41.9111,25.31,67,94,2.57,SA,1706698091
497,usinsk,65.9939,57.5281,-9.86,96,90,5.49,RU,1706698091
498,abancay,-13.6339,-72.8814,15.11,93,100,0.93,PE,1706698040
499,loutraki,37.9783,22.9778,10.38,69,95,8.09,GR,1706698092
500,san andres,12.5847,-81.7006,27.01,78,75,5.66,CO,1706698092
501,isangel,-19.55,169.2667,25.74,84,82,2.79,VU,1706697780
502,tromso,69.6496,18.957,1.01,75,75,1.03,NO,1706698092
503,puerto lempira,15.2667,-83.7667,23.84,72,96,6.14,HN,1706698092
504,tucurui,-3.7661,-49.6725,25.47,88,80,1.29,BR,1706698093
505,kokopo,-4.352,152.2633,26.82,82,100,4.04,PG,1706698093
506,puerto yuca,2.9383,-73.2083,23.14,65,81,0.15,CO,1706698093
507,conception bay south,47.4999,-52.9981,-4.14,87,97,6.3,CA,1706697905
508,callao,-12.0667,-77.15,25.95,73,40,4.63,PE,1706697845
509,maintirano,-18.0667,44.0167,29.63,64,32,4.73,MG,1706698094
510,gospic,44.5461,15.3747,7.83,35,97,1.25,HR,1706698094
511,pehowa,29.9833,76.5833,23.34,30,60,3.2,IN,1706698094
512,alesund,62.4723,6.1549,8.75,68,75,12.35,NO,1706697769
513,levuka,50.1834,-105.4011,2.85,75,75,1.54,CA,1706698095
514,pindwara,24.8,73.0667,26.03,34,58,4.67,IN,1706698095
515,musoma,-1.5,33.8,25.05,63,88,4.92,TZ,1706698095
516,itarantim,-15.6597,-40.0656,24.86,76,98,1.4,BR,1706698096
517,fort irwin,35.2627,-116.6848,5.9,75,0,0.0,US,1706698096
518,port macquarie,-31.4333,152.9167,22.72,81,1,1.27,AU,1706697920
519,aykhal,66.0,111.5,-25.03,100,89,1.55,RU,1706698096
520,alo,7.4178,6.7371,37.6,14,81,1.68,NG,1706697775
521,colonia,50.9333,6.95,8.1,84,100,1.03,DE,1706698097
522,wanganui,-39.9333,175.05,15.89,98,5,0.45,NZ,1706698097
523,champerico,14.3,-91.9167,24.5,77,0,1.72,GT,1706698097
524,mammoth lakes,37.6485,-118.9721,-2.08,86,40,1.54,US,1706698098
525,peniche,39.3558,-9.3811,16.63,79,91,4.66,PT,1706698098
526,san jose del cabo,23.0589,-109.6977,23.74,83,61,1.44,MX,1706698098
527,tropea,38.6754,15.8948,12.61,62,1,1.89,IT,1706698098
528,wynyard,-41.0,145.7167,14.71,67,73,5.67,AU,1706698099
529,sanand,22.9833,72.3833,27.12,34,100,4.38,IN,1706698099
530,valdivia,-39.8142,-73.2459,8.05,90,3,0.68,CL,1706698099
531,beltangadi,13.9833,75.3,30.83,22,62,5.38,IN,1706698099
532,ati,13.2154,18.3353,29.98,12,0,7.58,TD,1706698099
533,igarka,67.4667,86.5833,-23.45,79,37,5.2,RU,1706698100
534,ta`u,-14.2336,-169.5144,28.9,74,100,2.79,AS,1706698100
535,mon,26.75,95.1,13.05,85,29,1.22,IN,1706698100
536,nouadhibou,20.931,-17.0347,20.99,30,0,6.69,MR,1706698100
537,malmberget,67.1753,20.6549,-0.69,74,20,2.06,SE,1706698101
538,bubaque,11.2833,-15.8333,25.65,61,94,1.83,GW,1706698101
539,ust'-uda,54.1742,103.0304,-27.87,99,6,0.7,RU,1706698101
540,menongue,-14.6585,17.691,29.94,39,71,3.53,AO,1706698101
541,upata,8.0086,-62.3989,22.88,91,99,2.55,VE,1706698101
542,port lavaca,28.615,-96.6261,11.1,93,0,0.0,US,1706698102
543,pacific grove,36.6177,-121.9166,13.38,88,0,4.02,US,1706698102
544,mirpur sakro,24.5474,67.6277,26.23,49,66,7.54,PK,1706698102
545,guamal,9.1433,-74.2238,23.02,95,58,1.3,CO,1706698103
546,santa terezinha,-29.9002,-50.0904,21.95,75,0,3.15,BR,1706698103
547,at-bashi,41.1702,75.8106,-9.09,94,100,0.98,KG,1706698103
548,wotho,10.1657,166.0102,26.65,76,100,9.97,MH,1706698103
549,cox's bazar,21.4532,91.9798,21.93,54,41,4.21,BD,1706698103
550,akrehamn,59.2667,5.1833,6.34,81,75,11.83,NO,1706698104
551,banjar,-8.19,114.9675,26.71,88,87,0.7,ID,1706698104
552,solleftea,63.1667,17.2667,-17.08,89,72,0.83,SE,1706698104
553,pisco,-13.7,-76.2167,23.03,83,100,2.06,PE,1706697751
554,sinabang,2.4803,96.3801,28.95,72,72,1.94,ID,1706698105
555,oamaru,-45.0784,170.9801,14.65,83,74,1.5,NZ,1706698105
556,muroto-misakicho,33.2833,134.15,15.94,90,100,0.85,JP,1706698105
557,kotlas,61.2611,46.6556,-2.75,92,54,2.24,RU,1706698105
558,usogorsk,63.4106,48.6872,-0.74,93,99,3.26,RU,1706698105
559,el granada,37.5027,-122.4694,16.01,73,75,8.23,US,1706698106
560,paramonga,-10.6667,-77.8333,22.95,88,100,2.91,PE,1706697773
561,whakatane,-37.9585,176.9854,20.43,90,56,2.13,NZ,1706698106
562,shukat as sufi,31.26,34.2826,15.64,48,5,4.09,PS,1706698106
563,portland,45.5234,-122.6762,13.12,80,100,7.72,US,1706697300
564,sarmiento,-45.5882,-69.07,18.45,52,99,7.84,AR,1706698107
565,halifax,44.6453,-63.5724,-7.0,84,44,4.02,CA,1706697798
566,valparaiso,-33.0393,-71.6273,22.3,76,100,1.54,CL,1706698107
567,cooper's town,26.8667,-77.5167,20.9,53,100,5.74,BS,1706697774
568,colon,9.3592,-79.9014,22.17,88,67,3.58,PA,1706698108
569,sabang,5.8933,95.3214,27.86,75,45,8.34,ID,1706698108
570,al jawf,29.5,38.75,15.14,30,0,3.41,SA,1706698108
571,puerto penasco,31.3167,-113.5333,18.18,55,15,1.73,MX,1706698108
